date,value
2020-09-02 00:00:00.066,-0.8443279255020153
2020-09-02 00:00:00.067,-0.8763066800438636
2020-09-02 00:00:00.068,-0.9048270524660198
2020-09-02 00:00:00.069,-0.9297764858882511
2020-09-02 00:00:00.070,-0.9510565162951535
2020-09-02 00:00:00.071,-0.968583161128631
2020-09-02 00:00:00.072,-0.9822872507286887
2020-09-02 00:00:00.073,-0.9921147013144778
2020-09-02 00:00:00.074,-0.9980267284282716
2020-09-02 00:00:00.075,-1.0
2020-09-02 00:00:00.076,-0.9980267284282716
2020-09-02 00:00:00.077,-0.9921147013144779
2020-09-02 00:00:00.078,-0.9822872507286887
2020-09-02 00:00:00.079,-0.9685831611286311
2020-09-02 00:00:00.080,-0.9510565162951536
2020-09-02 00:00:00.081,-0.9297764858882512
2020-09-02 00:00:00.082,-0.9048270524660199
2020-09-02 00:00:00.083,-0.8763066800438638
2020-09-02 00:00:00.084,-0.8443279255020155
2020-09-02 00:00:00.085,-0.8090169943749476
2020-09-02 00:00:00.086,-0.7705132427757896
2020-09-02 00:00:00.087,-0.7289686274214116
2020-09-02 00:00:00.088,-0.684547105928689
2020-09-02 00:00:00.089,-0.6374239897486896
2020-09-02 00:00:00.090,-0.5877852522924734
2020-09-02 00:00:00.091,-0.5358267949789963
2020-09-02 00:00:00.092,-0.4817536741017153
2020-09-02 00:00:00.093,-0.4257792915650722
2020-09-02 00:00:00.094,-0.3681245526846787
2020-09-02 00:00:00.095,-0.3090169943749476
2020-09-02 00:00:00.096,-0.24868988716485535
2020-09-02 00:00:00.097,-0.18738131458572468
2020-09-02 00:00:00.098,-0.12533323356430465
2020-09-02 00:00:00.099,-0.06279051952931326
2020-09-02 00:00:00.100,0.0
2020-09-02 00:00:00.101,0.06279051952931337
2020-09-02 00:00:00.102,0.12533323356430426
2020-09-02 00:00:00.103,0.1873813145857246
2020-09-02 00:00:00.104,0.2486898871648548
2020-09-02 00:00:00.105,0.3090169943749474
2020-09-02 00:00:00.106,0.3681245526846779
2020-09-02 00:00:00.107,0.4257792915650727
2020-09-02 00:00:00.108,0.4817536741017153
2020-09-02 00:00:00.109,0.5358267949789967
2020-09-02 00:00:00.110,0.5877852522924731
2020-09-02 00:00:00.111,0.6374239897486896
2020-09-02 00:00:00.112,0.6845471059286886
2020-09-02 00:00:00.113,0.7289686274214116
2020-09-02 00:00:00.114,0.7705132427757893
2020-09-02 00:00:00.115,0.8090169943749475
2020-09-02 00:00:00.116,0.8443279255020151
2020-09-02 00:00:00.117,0.8763066800438637
2020-09-02 00:00:00.118,0.9048270524660196
2020-09-02 00:00:00.119,0.9297764858882513
2020-09-02 00:00:00.120,0.9510565162951535
2020-09-02 00:00:00.121,0.9685831611286311
2020-09-02 00:00:00.122,0.9822872507286886
2020-09-02 00:00:00.123,0.9921147013144779
2020-09-02 00:00:00.124,0.9980267284282716
2020-09-02 00:00:00.125,1.0
2020-09-02 00:00:00.126,0.9980267284282716
2020-09-02 00:00:00.127,0.9921147013144778
2020-09-02 00:00:00.128,0.9822872507286886
2020-09-02 00:00:00.129,0.9685831611286312
2020-09-02 00:00:00.130,0.9510565162951536
2020-09-02 00:00:00.131,0.9297764858882513
2020-09-02 00:00:00.132,0.9048270524660195
2020-09-02 00:00:00.133,0.8763066800438635
2020-09-02 00:00:00.134,0.844327925502015
2020-09-02 00:00:00.135,0.8090169943749475
2020-09-02 00:00:00.136,0.7705132427757893
2020-09-02 00:00:00.137,0.7289686274214114
2020-09-02 00:00:00.138,0.6845471059286888
2020-09-02 00:00:00.139,0.6374239897486899
2020-09-02 00:00:00.140,0.5877852522924732
2020-09-02 00:00:00.141,0.535826794978997
2020-09-02 00:00:00.142,0.4817536741017156
2020-09-02 00:00:00.143,0.4257792915650729
2020-09-02 00:00:00.144,0.36812455268467814
2020-09-02 00:00:00.145,0.3090169943749475
2020-09-02 00:00:00.146,0.24868988716485482
2020-09-02 00:00:00.147,0.18738131458572502
2020-09-02 00:00:00.148,0.12533323356430454
2020-09-02 00:00:00.149,0.06279051952931358
2020-09-02 00:00:00.150,1.2246467991473532E-16
2020-09-02 00:00:00.151,-0.06279051952931335
2020-09-02 00:00:00.152,-0.12533323356430429
2020-09-02 00:00:00.153,-0.18738131458572477
2020-09-02 00:00:00.154,-0.24868988716485502
2020-09-02 00:00:00.155,-0.30901699437494773
2020-09-02 00:00:00.156,-0.3681245526846783
2020-09-02 00:00:00.157,-0.42577929156507227
2020-09-02 00:00:00.158,-0.481753674101715
2020-09-02 00:00:00.159,-0.5358267949789964
2020-09-02 00:00:00.160,-0.587785252292473
2020-09-02 00:00:00.161,-0.6374239897486896
2020-09-02 00:00:00.162,-0.6845471059286887
2020-09-02 00:00:00.163,-0.7289686274214113
2020-09-02 00:00:00.164,-0.7705132427757894
2020-09-02 00:00:00.165,-0.8090169943749473
2020-09-02 00:00:00.166,-0.8443279255020153
2020-09-02 00:00:00.167,-0.8763066800438636
2020-09-02 00:00:00.168,-0.9048270524660198
2020-09-02 00:00:00.169,-0.9297764858882511
2020-09-02 00:00:00.170,-0.9510565162951535
2020-09-02 00:00:00.171,-0.968583161128631
2020-09-02 00:00:00.172,-0.9822872507286887
2020-09-02 00:00:00.173,-0.9921147013144778
2020-09-02 00:00:00.174,-0.9980267284282716
2020-09-02 00:00:00.175,-1.0
2020-09-02 00:00:00.176,-0.9980267284282716
2020-09-02 00:00:00.177,-0.9921147013144779
2020-09-02 00:00:00.178,-0.9822872507286887
2020-09-02 00:00:00.179,-0.9685831611286311
2020-09-02 00:00:00.180,-0.9510565162951536
2020-09-02 00:00:00.181,-0.9297764858882512
2020-09-02 00:00:00.182,-0.9048270524660199
2020-09-02 00:00:00.183,-0.8763066800438638
2020-09-02 00:00:00.184,-0.8443279255020155
2020-09-02 00:00:00.185,-0.8090169943749476
2020-09-02 00:00:00.186,-0.7705132427757896
2020-09-02 00:00:00.187,-0.7289686274214116
2020-09-02 00:00:00.188,-0.684547105928689
2020-09-02 00:00:00.189,-0.6374239897486896
2020-09-02 00:00:00.190,-0.5877852522924734
2020-09-02 00:00:00.191,-0.5358267949789963
2020-09-02 00:00:00.192,-0.4817536741017153
2020-09-02 00:00:00.193,-0.4257792915650722
2020-09-02 00:00:00.194,-0.3681245526846787
2020-09-02 00:00:00.195,-0.3090169943749476
2020-09-02 00:00:00.196,-0.24868988716485535
2020-09-02 00:00:00.197,-0.18738131458572468
2020-09-02 00:00:00.198,-0.12533323356430465
2020-09-02 00:00:00.199,-0.06279051952931326
2020-09-02 00:00:00.200,0.0
2020-09-02 00:00:00.201,0.06279051952931337
2020-09-02 00:00:00.202,0.12533323356430426
2020-09-02 00:00:00.203,0.1873813145857246
2020-09-02 00:00:00.204,0.2486898871648548
2020-09-02 00:00:00.205,0.3090169943749474
2020-09-02 00:00:00.206,0.3681245526846779
2020-09-02 00:00:00.207,0.4257792915650727
2020-09-02 00:00:00.208,0.4817536741017153
2020-09-02 00:00:00.209,0.5358267949789967
2020-09-02 00:00:00.210,0.5877852522924731
2020-09-02 00:00:00.211,0.6374239897486896
2020-09-02 00:00:00.212,0.6845471059286886
2020-09-02 00:00:00.213,0.7289686274214116
2020-09-02 00:00:00.214,0.7705132427757893
2020-09-02 00:00:00.215,0.8090169943749475
2020-09-02 00:00:00.216,0.8443279255020151
2020-09-02 00:00:00.217,0.8763066800438637
2020-09-02 00:00:00.218,0.9048270524660196
2020-09-02 00:00:00.219,0.9297764858882513
2020-09-02 00:00:00.220,0.9510565162951535
2020-09-02 00:00:00.221,0.9685831611286311
2020-09-02 00:00:00.222,0.9822872507286886
2020-09-02 00:00:00.223,0.9921147013144779
2020-09-02 00:00:00.224,0.9980267284282716
2020-09-02 00:00:00.225,1.0
2020-09-02 00:00:00.226,0.9980267284282716
2020-09-02 00:00:00.227,0.9921147013144778
2020-09-02 00:00:00.228,0.9822872507286886
2020-09-02 00:00:00.229,0.9685831611286312
2020-09-02 00:00:00.230,0.9510565162951536
2020-09-02 00:00:00.231,0.9297764858882513
2020-09-02 00:00:00.232,0.9048270524660195
2020-09-02 00:00:00.233,0.8763066800438635
2020-09-02 00:00:00.234,0.844327925502015
2020-09-02 00:00:00.235,0.8090169943749475
2020-09-02 00:00:00.236,0.7705132427757893
2020-09-02 00:00:00.237,0.7289686274214114
2020-09-02 00:00:00.238,0.6845471059286888
2020-09-02 00:00:00.239,0.6374239897486899
2020-09-02 00:00:00.240,0.5877852522924732
2020-09-02 00:00:00.241,0.535826794978997
2020-09-02 00:00:00.242,0.4817536741017156
2020-09-02 00:00:00.243,0.4257792915650729
2020-09-02 00:00:00.244,0.36812455268467814
2020-09-02 00:00:00.245,0.3090169943749475
2020-09-02 00:00:00.246,0.24868988716485482
2020-09-02 00:00:00.247,0.18738131458572502
2020-09-02 00:00:00.248,0.12533323356430454
2020-09-02 00:00:00.249,0.06279051952931358
2020-09-02 00:00:00.250,1.2246467991473532E-16
2020-09-02 00:00:00.251,-0.06279051952931335
2020-09-02 00:00:00.252,-0.12533323356430429
2020-09-02 00:00:00.253,-0.18738131458572477
2020-09-02 00:00:00.254,-0.24868988716485502
2020-09-02 00:00:00.255,-0.30901699437494773
2020-09-02 00:00:00.256,-0.3681245526846783
2020-09-02 00:00:00.257,-0.42577929156507227
2020-09-02 00:00:00.258,-0.481753674101715
2020-09-02 00:00:00.259,-0.5358267949789964
2020-09-02 00:00:00.260,-0.587785252292473
2020-09-02 00:00:00.261,-0.6374239897486896
2020-09-02 00:00:00.262,-0.6845471059286887
2020-09-02 00:00:00.263,-0.7289686274214113
2020-09-02 00:00:00.264,-0.7705132427757894
2020-09-02 00:00:00.265,-0.8090169943749473
2020-09-02 00:00:00.266,-0.8443279255020153
2020-09-02 00:00:00.267,-0.8763066800438636
2020-09-02 00:00:00.268,-0.9048270524660198
2020-09-02 00:00:00.269,-0.9297764858882511
2020-09-02 00:00:00.270,-0.9510565162951535
2020-09-02 00:00:00.271,-0.968583161128631
2020-09-02 00:00:00.272,-0.9822872507286887
2020-09-02 00:00:00.273,-0.9921147013144778
2020-09-02 00:00:00.274,-0.9980267284282716
2020-09-02 00:00:00.275,-1.0
2020-09-02 00:00:00.276,-0.9980267284282716
2020-09-02 00:00:00.277,-0.9921147013144779
2020-09-02 00:00:00.278,-0.9822872507286887
2020-09-02 00:00:00.279,-0.9685831611286311
2020-09-02 00:00:00.280,-0.9510565162951536
2020-09-02 00:00:00.281,-0.9297764858882512
2020-09-02 00:00:00.282,-0.9048270524660199
2020-09-02 00:00:00.283,-0.8763066800438638
2020-09-02 00:00:00.284,-0.8443279255020155
2020-09-02 00:00:00.285,-0.8090169943749476
2020-09-02 00:00:00.286,-0.7705132427757896
2020-09-02 00:00:00.287,-0.7289686274214116
2020-09-02 00:00:00.288,-0.684547105928689
2020-09-02 00:00:00.289,-0.6374239897486896
2020-09-02 00:00:00.290,-0.5877852522924734
2020-09-02 00:00:00.291,-0.5358267949789963
2020-09-02 00:00:00.292,-0.4817536741017153
2020-09-02 00:00:00.293,-0.4257792915650722
2020-09-02 00:00:00.294,-0.3681245526846787
2020-09-02 00:00:00.295,-0.3090169943749476
2020-09-02 00:00:00.296,-0.24868988716485535
2020-09-02 00:00:00.297,-0.18738131458572468
2020-09-02 00:00:00.298,-0.12533323356430465
2020-09-02 00:00:00.299,-0.06279051952931326
2020-09-02 00:00:00.300,0.0
2020-09-02 00:00:00.301,0.06279051952931337
2020-09-02 00:00:00.302,0.12533323356430426
2020-09-02 00:00:00.303,0.1873813145857246
2020-09-02 00:00:00.304,0.2486898871648548
2020-09-02 00:00:00.305,0.3090169943749474
2020-09-02 00:00:00.306,0.3681245526846779
2020-09-02 00:00:00.307,0.4257792915650727
2020-09-02 00:00:00.308,0.4817536741017153
2020-09-02 00:00:00.309,0.5358267949789967
2020-09-02 00:00:00.310,0.5877852522924731
2020-09-02 00:00:00.311,0.6374239897486896
2020-09-02 00:00:00.312,0.6845471059286886
2020-09-02 00:00:00.313,0.7289686274214116
2020-09-02 00:00:00.314,0.7705132427757893
2020-09-02 00:00:00.315,0.8090169943749475
2020-09-02 00:00:00.316,0.8443279255020151
2020-09-02 00:00:00.317,0.8763066800438637
2020-09-02 00:00:00.318,0.9048270524660196
2020-09-02 00:00:00.319,0.9297764858882513
2020-09-02 00:00:00.320,0.9510565162951535
2020-09-02 00:00:00.321,0.9685831611286311
2020-09-02 00:00:00.322,0.9822872507286886
2020-09-02 00:00:00.323,0.9921147013144779
2020-09-02 00:00:00.324,0.9980267284282716
2020-09-02 00:00:00.325,1.0
2020-09-02 00:00:00.326,0.9980267284282716
2020-09-02 00:00:00.327,0.9921147013144778
2020-09-02 00:00:00.328,0.9822872507286886
2020-09-02 00:00:00.329,0.9685831611286312
2020-09-02 00:00:00.330,0.9510565162951536
2020-09-02 00:00:00.331,0.9297764858882513
2020-09-02 00:00:00.332,0.9048270524660195
2020-09-02 00:00:00.333,0.8763066800438635
2020-09-02 00:00:00.334,0.844327925502015
2020-09-02 00:00:00.335,0.8090169943749475
2020-09-02 00:00:00.336,0.7705132427757893
2020-09-02 00:00:00.337,0.7289686274214114
2020-09-02 00:00:00.338,0.6845471059286888
2020-09-02 00:00:00.339,0.6374239897486899
2020-09-02 00:00:00.340,0.5877852522924732
2020-09-02 00:00:00.341,0.535826794978997
2020-09-02 00:00:00.342,0.4817536741017156
2020-09-02 00:00:00.343,0.4257792915650729
2020-09-02 00:00:00.344,0.36812455268467814
2020-09-02 00:00:00.345,0.3090169943749475
2020-09-02 00:00:00.346,0.24868988716485482
2020-09-02 00:00:00.347,0.18738131458572502
2020-09-02 00:00:00.348,0.12533323356430454
2020-09-02 00:00:00.349,0.06279051952931358
2020-09-02 00:00:00.350,1.2246467991473532E-16
2020-09-02 00:00:00.351,-0.06279051952931335
2020-09-02 00:00:00.352,-0.12533323356430429
2020-09-02 00:00:00.353,-0.18738131458572477
2020-09-02 00:00:00.354,-0.24868988716485502
2020-09-02 00:00:00.355,-0.30901699437494773
2020-09-02 00:00:00.356,-0.3681245526846783
2020-09-02 00:00:00.357,-0.42577929156507227
2020-09-02 00:00:00.358,-0.481753674101715
2020-09-02 00:00:00.359,-0.5358267949789964
2020-09-02 00:00:00.360,-0.587785252292473
2020-09-02 00:00:00.361,-0.6374239897486896
2020-09-02 00:00:00.362,-0.6845471059286887
2020-09-02 00:00:00.363,-0.7289686274214113
2020-09-02 00:00:00.364,-0.7705132427757894
2020-09-02 00:00:00.365,-0.8090169943749473
2020-09-02 00:00:00.366,-0.8443279255020153
2020-09-02 00:00:00.367,-0.8763066800438636
2020-09-02 00:00:00.368,-0.9048270524660198
2020-09-02 00:00:00.369,-0.9297764858882511
2020-09-02 00:00:00.370,-0.9510565162951535
2020-09-02 00:00:00.371,-0.968583161128631
2020-09-02 00:00:00.372,-0.9822872507286887
2020-09-02 00:00:00.373,-0.9921147013144778
2020-09-02 00:00:00.374,-0.9980267284282716
2020-09-02 00:00:00.375,-1.0
2020-09-02 00:00:00.376,-0.9980267284282716
2020-09-02 00:00:00.377,-0.9921147013144779
2020-09-02 00:00:00.378,-0.9822872507286887
2020-09-02 00:00:00.379,-0.9685831611286311
2020-09-02 00:00:00.380,-0.9510565162951536
2020-09-02 00:00:00.381,-0.9297764858882512
2020-09-02 00:00:00.382,-0.9048270524660199
2020-09-02 00:00:00.383,-0.8763066800438638
2020-09-02 00:00:00.384,-0.8443279255020155
2020-09-02 00:00:00.385,-0.8090169943749476
2020-09-02 00:00:00.386,-0.7705132427757896
2020-09-02 00:00:00.387,-0.7289686274214116
2020-09-02 00:00:00.388,-0.684547105928689
2020-09-02 00:00:00.389,-0.6374239897486896
2020-09-02 00:00:00.390,-0.5877852522924734
2020-09-02 00:00:00.391,-0.5358267949789963
2020-09-02 00:00:00.392,-0.4817536741017153
2020-09-02 00:00:00.393,-0.4257792915650722
2020-09-02 00:00:00.394,-0.3681245526846787
2020-09-02 00:00:00.395,-0.3090169943749476
2020-09-02 00:00:00.396,-0.24868988716485535
2020-09-02 00:00:00.397,-0.18738131458572468
2020-09-02 00:00:00.398,-0.12533323356430465
2020-09-02 00:00:00.399,-0.06279051952931326
2020-09-02 00:00:00.400,0.0
2020-09-02 00:00:00.401,0.06279051952931337
2020-09-02 00:00:00.402,0.12533323356430426
2020-09-02 00:00:00.403,0.1873813145857246
2020-09-02 00:00:00.404,0.2486898871648548
2020-09-02 00:00:00.405,0.3090169943749474
2020-09-02 00:00:00.406,0.3681245526846779
2020-09-02 00:00:00.407,0.4257792915650727
2020-09-02 00:00:00.408,0.4817536741017153
2020-09-02 00:00:00.409,0.5358267949789967
2020-09-02 00:00:00.410,0.5877852522924731
2020-09-02 00:00:00.411,0.6374239897486896
2020-09-02 00:00:00.412,0.6845471059286886
2020-09-02 00:00:00.413,0.7289686274214116
2020-09-02 00:00:00.414,0.7705132427757893
2020-09-02 00:00:00.415,0.8090169943749475
2020-09-02 00:00:00.416,0.8443279255020151
2020-09-02 00:00:00.417,0.8763066800438637
2020-09-02 00:00:00.418,0.9048270524660196
2020-09-02 00:00:00.419,0.9297764858882513
2020-09-02 00:00:00.420,0.9510565162951535
2020-09-02 00:00:00.421,0.9685831611286311
2020-09-02 00:00:00.422,0.9822872507286886
2020-09-02 00:00:00.423,0.9921147013144779
2020-09-02 00:00:00.424,0.9980267284282716
2020-09-02 00:00:00.425,1.0
2020-09-02 00:00:00.426,0.9980267284282716
2020-09-02 00:00:00.427,0.9921147013144778
2020-09-02 00:00:00.428,0.9822872507286886
2020-09-02 00:00:00.429,0.9685831611286312
2020-09-02 00:00:00.430,0.9510565162951536
2020-09-02 00:00:00.431,0.9297764858882513
2020-09-02 00:00:00.432,0.9048270524660195
2020-09-02 00:00:00.433,0.8763066800438635
2020-09-02 00:00:00.434,0.844327925502015
2020-09-02 00:00:00.435,0.8090169943749475
2020-09-02 00:00:00.436,0.7705132427757893
2020-09-02 00:00:00.437,0.7289686274214114
2020-09-02 00:00:00.438,0.6845471059286888
2020-09-02 00:00:00.439,0.6374239897486899
2020-09-02 00:00:00.440,0.5877852522924732
2020-09-02 00:00:00.441,0.535826794978997
2020-09-02 00:00:00.442,0.4817536741017156
2020-09-02 00:00:00.443,0.4257792915650729
2020-09-02 00:00:00.444,0.36812455268467814
2020-09-02 00:00:00.445,0.3090169943749475
2020-09-02 00:00:00.446,0.24868988716485482
2020-09-02 00:00:00.447,0.18738131458572502
2020-09-02 00:00:00.448,0.12533323356430454
2020-09-02 00:00:00.449,0.06279051952931358
2020-09-02 00:00:00.450,1.2246467991473532E-16
2020-09-02 00:00:00.451,-0.06279051952931335
2020-09-02 00:00:00.452,-0.12533323356430429
2020-09-02 00:00:00.453,-0.18738131458572477
2020-09-02 00:00:00.454,-0.24868988716485502
2020-09-02 00:00:00.455,-0.30901699437494773
2020-09-02 00:00:00.456,-0.3681245526846783
2020-09-02 00:00:00.457,-0.42577929156507227
2020-09-02 00:00:00.458,-0.481753674101715
2020-09-02 00:00:00.459,-0.5358267949789964
2020-09-02 00:00:00.460,-0.587785252292473
2020-09-02 00:00:00.461,-0.6374239897486896
2020-09-02 00:00:00.462,-0.6845471059286887
2020-09-02 00:00:00.463,-0.7289686274214113
2020-09-02 00:00:00.464,-0.7705132427757894
2020-09-02 00:00:00.465,-0.8090169943749473
2020-09-02 00:00:00.466,-0.8443279255020153
2020-09-02 00:00:00.467,-0.8763066800438636
2020-09-02 00:00:00.468,-0.9048270524660198
2020-09-02 00:00:00.469,-0.9297764858882511
2020-09-02 00:00:00.470,-0.9510565162951535
2020-09-02 00:00:00.471,-0.968583161128631
2020-09-02 00:00:00.472,-0.9822872507286887
2020-09-02 00:00:00.473,-0.9921147013144778
2020-09-02 00:00:00.474,-0.9980267284282716
2020-09-02 00:00:00.475,-1.0
2020-09-02 00:00:00.476,-0.9980267284282716
2020-09-02 00:00:00.477,-0.9921147013144779
2020-09-02 00:00:00.478,-0.9822872507286887
2020-09-02 00:00:00.479,-0.9685831611286311
2020-09-02 00:00:00.480,-0.9510565162951536
2020-09-02 00:00:00.481,-0.9297764858882512
2020-09-02 00:00:00.482,-0.9048270524660199
2020-09-02 00:00:00.483,-0.8763066800438638
2020-09-02 00:00:00.484,-0.8443279255020155
2020-09-02 00:00:00.485,-0.8090169943749476
2020-09-02 00:00:00.486,-0.7705132427757896
2020-09-02 00:00:00.487,-0.7289686274214116
2020-09-02 00:00:00.488,-0.684547105928689
2020-09-02 00:00:00.489,-0.6374239897486896
2020-09-02 00:00:00.490,-0.5877852522924734
2020-09-02 00:00:00.491,-0.5358267949789963
2020-09-02 00:00:00.492,-0.4817536741017153
2020-09-02 00:00:00.493,-0.4257792915650722
2020-09-02 00:00:00.494,-0.3681245526846787
2020-09-02 00:00:00.495,-0.3090169943749476
2020-09-02 00:00:00.496,-0.24868988716485535
2020-09-02 00:00:00.497,-0.18738131458572468
2020-09-02 00:00:00.498,-0.12533323356430465
2020-09-02 00:00:00.499,-0.06279051952931326
2020-09-02 00:00:00.500,0.0
2020-09-02 00:00:00.501,0.06279051952931337
2020-09-02 00:00:00.502,0.12533323356430426
2020-09-02 00:00:00.503,0.1873813145857246
2020-09-02 00:00:00.504,0.2486898871648548
2020-09-02 00:00:00.505,0.3090169943749474
2020-09-02 00:00:00.506,0.3681245526846779
2020-09-02 00:00:00.507,0.4257792915650727
2020-09-02 00:00:00.508,0.4817536741017153
2020-09-02 00:00:00.509,0.5358267949789967
2020-09-02 00:00:00.510,0.5877852522924731
2020-09-02 00:00:00.511,0.6374239897486896
2020-09-02 00:00:00.512,0.6845471059286886
2020-09-02 00:00:00.513,0.7289686274214116
2020-09-02 00:00:00.514,0.7705132427757893
2020-09-02 00:00:00.515,0.8090169943749475
2020-09-02 00:00:00.516,0.8443279255020151
2020-09-02 00:00:00.517,0.8763066800438637
2020-09-02 00:00:00.518,0.9048270524660196
2020-09-02 00:00:00.519,0.9297764858882513
2020-09-02 00:00:00.520,0.9510565162951535
2020-09-02 00:00:00.521,0.9685831611286311
2020-09-02 00:00:00.522,0.9822872507286886
2020-09-02 00:00:00.523,0.9921147013144779
2020-09-02 00:00:00.524,0.9980267284282716
2020-09-02 00:00:00.525,1.0
2020-09-02 00:00:00.526,0.9980267284282716
2020-09-02 00:00:00.527,0.9921147013144778
2020-09-02 00:00:00.528,0.9822872507286886
2020-09-02 00:00:00.529,0.9685831611286312
2020-09-02 00:00:00.530,0.9510565162951536
2020-09-02 00:00:00.531,0.9297764858882513
2020-09-02 00:00:00.532,0.9048270524660195
2020-09-02 00:00:00.533,0.8763066800438635
2020-09-02 00:00:00.534,0.844327925502015
2020-09-02 00:00:00.535,0.8090169943749475
2020-09-02 00:00:00.536,0.7705132427757893
2020-09-02 00:00:00.537,0.7289686274214114
2020-09-02 00:00:00.538,0.6845471059286888
2020-09-02 00:00:00.539,0.6374239897486899
2020-09-02 00:00:00.540,0.5877852522924732
2020-09-02 00:00:00.541,0.535826794978997
2020-09-02 00:00:00.542,0.4817536741017156
2020-09-02 00:00:00.543,0.4257792915650729
2020-09-02 00:00:00.544,0.36812455268467814
2020-09-02 00:00:00.545,0.3090169943749475
2020-09-02 00:00:00.546,0.24868988716485482
2020-09-02 00:00:00.547,0.18738131458572502
2020-09-02 00:00:00.548,0.12533323356430454
2020-09-02 00:00:00.549,0.06279051952931358
2020-09-02 00:00:00.550,1.2246467991473532E-16
2020-09-02 00:00:00.551,-0.06279051952931335
2020-09-02 00:00:00.552,-0.12533323356430429
2020-09-02 00:00:00.553,-0.18738131458572477
2020-09-02 00:00:00.554,-0.24868988716485502
2020-09-02 00:00:00.555,-0.30901699437494773
2020-09-02 00:00:00.556,-0.3681245526846783
2020-09-02 00:00:00.557,-0.42577929156507227
2020-09-02 00:00:00.558,-0.481753674101715
2020-09-02 00:00:00.559,-0.5358267949789964
2020-09-02 00:00:00.560,-0.587785252292473
2020-09-02 00:00:00.561,-0.6374239897486896
2020-09-02 00:00:00.562,-0.6845471059286887
2020-09-02 00:00:00.563,-0.7289686274214113
2020-09-02 00:00:00.564,-0.7705132427757894
2020-09-02 00:00:00.565,-0.8090169943749473
2020-09-02 00:00:00.566,-0.8443279255020153
2020-09-02 00:00:00.567,-0.8763066800438636
2020-09-02 00:00:00.568,-0.9048270524660198
2020-09-02 00:00:00.569,-0.9297764858882511
2020-09-02 00:00:00.570,-0.9510565162951535
2020-09-02 00:00:00.571,-0.968583161128631
2020-09-02 00:00:00.572,-0.9822872507286887
2020-09-02 00:00:00.573,-0.9921147013144778
2020-09-02 00:00:00.574,-0.9980267284282716
2020-09-02 00:00:00.575,-1.0
2020-09-02 00:00:00.576,-0.9980267284282716
2020-09-02 00:00:00.577,-0.9921147013144779
